bacterial_species,isolate_code,administrative_region,national_site,local_site,sample_source,replicate,colony,esbl,ampicillin_mic,ampicillin_int,amoxicillin_clavulanic_acid_mic,amoxicillin_clavulanic_acid_int,ceftaroline_mic,ceftaroline_int,cefalexin_mic,cefalexin_int,cefalotin_mic,cefalotin_int,cefpodoxime_mic,cefpodoxime_int,cefotaxime_mic,cefotaxime_int,cefovecin_mic,cefovecin_int,ceftiofur_mic,ceftiofur_int,ceftazidime_avibactam_mic,ceftazidime_avibactam_int,imepenem_mic,imepenem_int,amikacin_mic,amikacin_int,gentamicin_mic,gentamicin_int,neomycin_mic,neomycin_int,nalidixic_acid_mic,nalidixic_acid_int,enrofloxacin_mic,enrofloxacin_int,marbofloxacin_mic,marbofloxacin_int,pradofloxacin_mic,pradofloxacin_int,doxycycline_mic,doxycycline_int,tetracycline_mic,tetracycline_int,nitrofurantoin_mic,nitrofurantoin_int,chloramphenicol_mic,chloramphenicol_int,trimethoprim_sulfamethazole_mic,trimethoprim_sulfamethazole_int,scored_resistance,num_antibiotics_tested,mar_index,ampicillin_encoded,amoxicillin_clavulanic_acid_encoded,ceftaroline_encoded,cefalexin_encoded,cefalotin_encoded,cefpodoxime_encoded,cefotaxime_encoded,cefovecin_encoded,ceftiofur_encoded,ceftazidime_avibactam_encoded,imepenem_encoded,amikacin_encoded,gentamicin_encoded,neomycin_encoded,nalidixic_acid_encoded,enrofloxacin_encoded,marbofloxacin_encoded,pradofloxacin_encoded,doxycycline_encoded,tetracycline_encoded,nitrofurantoin_encoded,chloramphenicol_encoded,trimethoprim_sulfamethazole_encoded,resistant_classes_count,is_mdr,num_resistant,num_tested,mar_index_calculated,mar_index_original
escherichia_coli,ec_oarwr3c9,region_viii_eastern_visayas,ormoc,alegria,river_water,3,9,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oarwr3c10,region_viii_eastern_visayas,ormoc,alegria,river_water,3,10,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,<=16,s,4,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr1c11,region_viii_eastern_visayas,ormoc,alegria,fish_banak,1,11,neg,≥32,r,4,s,,s,≤4,s,≤2,s,≤0.25,s,,s,1,s,<=1,s,,s,0.5,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr1c18,region_viii_eastern_visayas,ormoc,alegria,fish_banak,1,18,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr2c5,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,5,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr2c8,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,8,neg,16,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafbr2c14,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,14,neg,≥32,r,4,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.5,s,<=0.5,s,0.25,s,≥16,r,≥16,r,<=16,s,≥64,r,<=20,s,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3,1,4,23,0.17391304347826086,0.1818
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr2c15,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,15,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafbr3c1,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,1,neg,≤2,s,≤2,s,,s,≤4,s,4,s,≤0.25,s,,s,<=0.5,s,2,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,<=16,s,4,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr3c2,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,2,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafbr3c4,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,4,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafbr3c6,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,6,neg,≤2*,r,≤2,s,,s,32,r,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,8,i,≥16,r,<=16,s,<=2,s,<=20,s,3.0,22.0,0.1364,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,0,3,23,0.13043478260869565,0.1364
escherichia_coli,ec_oafbr3c7,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,7,neg,8,s,4,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafbr3c8,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,8,neg,8,s,4,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr3c16,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,16,neg,16,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr3c18,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,18,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafgr1c1,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,1,neg,4,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr1c2,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,2,neg,4,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr1c6,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,6,neg,4,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,32,s,4,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
escherichia_coli,ec_oafgr1c8,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,8,neg,8,s,4,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr1c10,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,10,neg,8,s,4,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr1c11,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,11,neg,8,s,4,s,,s,8,s,16,i,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr1c14,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,14,neg,8,s,4,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
klebsiella_pneumoniae_ssp_ozaenae,ec_oafgr1c16,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,16,neg,8,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=0.5,s,<=16,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafgr2c2,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,2,2,neg,≤2,s,≤2,s,,s,≤4,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr2c4,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,2,4,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr2c5,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,2,5,neg,8,s,≤2,s,,s,8,s,8,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,4,s,<=16,s,8,s,<=20,s,1.0,22.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafgr2c6,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,2,6,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr2c7,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,2,7,neg,8,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr3c1,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,1,neg,4,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr3c2,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,2,neg,≥32,r,4,s,,s,8,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,>=64,,,,1,i,1,s,<=0.12,s,≥16,r,≥16,r,128,r,16,i,<=20,s,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3,1,4,23,0.17391304347826086,0.1818
escherichia_coli,ec_oafgr3c3,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,3,neg,≤2,s,≤2,s,,s,≤4,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,<=16,s,8,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
escherichia_coli,ec_oafgr3c4,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,4,neg,8,s,≤2,s,,s,8,s,4,s,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,<=16,s,8,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
escherichia_coli,ec_oafgr3c6,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,6,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr3c7,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,7,neg,4,s,≤2,s,,s,8,s,16,i,0.5,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr3c8,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,8,neg,8,s,4,s,,s,8,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
escherichia_coli,ec_oafgr3c9,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,9,neg,8,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafgr3c13,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,13,neg,≥32,r,≤2,s,,s,≤4,s,4,s,≤0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oafgr3c14,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,14,neg,≤2,s,≤2,s,,s,8,s,4,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,≥16,r,≥16,r,32,s,4,s,<=20,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2,23,0.08695652173913043,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafgr3c15,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,15,neg,16,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafgr3c16,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,16,neg,≥32,r,4,s,,s,≤4,s,≤2,s,≤0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,23,0.043478260869565216,0.0455
escherichia_coli,ec_oldwr3c1,region_viii_eastern_visayas,ormoc,larrazabal,drinking_water,3,1,neg,8,s,4,s,,s,8,s,4,s,≤0.25,s,,s,1,s,≤1,s,,s,≤0.25,s,≤2,s,≤1,s,≤2,s,,,≤0.12,s,≤0.5,s,≤0.12,s,1,s,≤1,s,≤16,s,8,s,≤20,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0
